selection_scope,threshold,accuracy,macro_f1,precision,relevant_recall,specificity,tp,tn,fp,fn,medical_fn,medical_n,medical_recall,referral_fraction,referrals,feasible_recall_first,selected_default_0_5,selected_balanced_macro_f1,selected_recall_first
final_all_training,0.04662124414665973,0.769656699889258,0.7094702453873853,0.7305151915455746,0.992818671454219,0.41040462427745666,553,142,204,4,0,334,1.0,0.8383167220376523,757,True,False,False,False
final_all_training,0.04711362585777942,0.770764119601329,0.7112337384463989,0.7314814814814815,0.992818671454219,0.41329479768786126,553,143,203,4,0,334,1.0,0.8372093023255814,756,True,False,False,False
final_all_training,0.04780283670929747,0.7718715393133998,0.7129918781475264,0.7324503311258278,0.992818671454219,0.4161849710982659,553,144,202,4,0,334,1.0,0.8361018826135105,755,True,False,False,False
final_all_training,0.047888860827797454,0.7729789590254706,0.7147447010147239,0.73342175066313,0.992818671454219,0.4190751445086705,553,145,201,4,0,334,1.0,0.8349944629014396,754,True,False,False,False
final_all_training,0.04864565413968197,0.7740863787375415,0.7164922432898302,0.7343957503320053,0.992818671454219,0.42196531791907516,553,146,200,4,0,334,1.0,0.8338870431893688,753,True,False,False,False
final_all_training,0.05088686077283416,0.7751937984496124,0.7182345409354522,0.7353723404255319,0.992818671454219,0.42485549132947975,553,147,199,4,0,334,1.0,0.832779623477298,752,True,False,False,False
final_all_training,0.053022939923195185,0.7763012181616833,0.7199716296378174,0.7363515312916112,0.992818671454219,0.4277456647398844,553,148,198,4,0,334,1.0,0.831672203765227,751,True,False,False,False
final_all_training,0.0533200072957161,0.7774086378737541,0.7217035448095885,0.7373333333333333,0.992818671454219,0.430635838150289,553,149,197,4,0,334,1.0,0.8305647840531561,750,True,False,False,False
final_all_training,0.05353208832484719,0.778516057585825,0.7234303215926493,0.7383177570093458,0.992818671454219,0.43352601156069365,553,150,196,4,0,334,1.0,0.8294573643410853,749,True,False,False,False
final_all_training,0.054562211005189196,0.7796234772978959,0.725151994860853,0.7393048128342246,0.992818671454219,0.43641618497109824,553,151,195,4,0,334,1.0,0.8283499446290143,748,True,False,False,False
final_all_training,0.05595897252834001,0.7807308970099668,0.7268685992227409,0.7402945113788487,0.992818671454219,0.4393063583815029,553,152,194,4,0,334,1.0,0.8272425249169435,747,True,False,False,False
final_all_training,0.05618888695214741,0.7818383167220376,0.7285801690242276,0.7412868632707775,0.992818671454219,0.4421965317919075,553,153,193,4,0,334,1.0,0.8261351052048727,746,True,False,False,False
final_all_training,0.05697057012001641,0.7829457364341085,0.7302867383512546,0.7422818791946308,0.992818671454219,0.44508670520231214,553,154,192,4,0,334,1.0,0.8250276854928018,745,True,False,False,False
final_all_training,0.05747441046192931,0.7840531561461794,0.7319883410324122,0.7432795698924731,0.992818671454219,0.4479768786127168,553,155,191,4,0,334,1.0,0.8239202657807309,744,True,False,False,False
final_all_training,0.05767687210028766,0.7851605758582503,0.7336850106415324,0.7442799461641992,0.992818671454219,0.4508670520231214,553,156,190,4,0,334,1.0,0.82281284606866,743,True,False,False,False
final_all_training,0.05880636790517653,0.7862679955703211,0.7353767805002482,0.7452830188679245,0.992818671454219,0.45375722543352603,553,157,189,4,0,334,1.0,0.8217054263565892,742,True,False,False,False
final_all_training,0.05981299118788581,0.7873754152823921,0.737063683680526,0.7462887989203779,0.992818671454219,0.45664739884393063,553,158,188,4,0,334,1.0,0.8205980066445183,741,True,False,False,False
final_all_training,0.060700530229071445,0.7884828349944629,0.7387457530071664,0.7472972972972973,0.992818671454219,0.4595375722543353,553,159,187,4,0,334,1.0,0.8194905869324474,740,True,False,False,False
final_all_training,0.06144734963885198,0.7895902547065338,0.740423021060276,0.7483085250338295,0.992818671454219,0.4624277456647399,553,160,186,4,0,334,1.0,0.8183831672203765,739,True,False,False,False
final_all_training,0.06282192685186891,0.7906976744186046,0.742095520177712,0.7493224932249323,0.992818671454219,0.4653179190751445,553,161,185,4,0,334,1.0,0.8172757475083057,738,True,False,False,False
final_all_training,0.06380364602227534,0.7918050941306756,0.7437632824574961,0.7503392130257802,0.992818671454219,0.4682080924855491,553,162,184,4,0,334,1.0,0.8161683277962348,737,True,False,False,False
final_all_training,0.06399105008864818,0.7929125138427464,0.7454263397602022,0.751358695652174,0.992818671454219,0.47109826589595377,553,163,183,4,0,334,1.0,0.8150609080841639,736,True,False,False,False
final_all_training,0.06407016566525955,0.7940199335548173,0.7470847237113154,0.7523809523809524,0.992818671454219,0.47398843930635837,553,164,182,4,0,334,1.0,0.813953488372093,735,True,False,False,False
final_all_training,0.06657632999491947,0.7951273532668881,0.7487384657035638,0.7534059945504087,0.992818671454219,0.476878612716763,553,165,181,4,0,334,1.0,0.8128460686600222,734,True,False,False,False
final_all_training,0.06683579529453501,0.7962347729789591,0.7503875968992249,0.7544338335607094,0.992818671454219,0.4797687861271676,553,166,180,4,0,334,1.0,0.8117386489479512,733,True,False,False,False
final_all_training,0.06687472753980192,0.7973421926910299,0.7520321482324024,0.755464480874317,0.992818671454219,0.48265895953757226,553,167,179,4,0,334,1.0,0.8106312292358804,732,True,False,False,False
final_all_training,0.0671811831672533,0.7984496124031008,0.7536721504112809,0.7564979480164159,0.992818671454219,0.48554913294797686,553,168,178,4,0,334,1.0,0.8095238095238095,731,True,False,False,False
final_all_training,0.07152526601617025,0.7995570321151716,0.7553076339203507,0.7575342465753425,0.992818671454219,0.4884393063583815,553,169,177,4,0,334,1.0,0.8084163898117387,730,True,False,False,False
final_all_training,0.07247498363278511,0.8006644518272426,0.7569386290226103,0.7585733882030178,0.992818671454219,0.4913294797687861,553,170,176,4,0,334,1.0,0.8073089700996677,729,True,False,False,False
final_all_training,0.07325066272398002,0.8017718715393134,0.7585651657617423,0.7596153846153846,0.992818671454219,0.49421965317919075,553,171,175,4,0,334,1.0,0.8062015503875969,728,True,False,False,False
final_all_training,0.07459495290703858,0.8028792912513842,0.760187273964264,0.7606602475928473,0.992818671454219,0.49710982658959535,553,172,174,4,0,334,1.0,0.805094130675526,727,True,False,False,False
final_all_training,0.07847549772580398,0.8039867109634552,0.7618049832416555,0.7617079889807162,0.992818671454219,0.5,553,173,173,4,0,334,1.0,0.8039867109634552,726,True,False,False,False
final_all_training,0.079340294807737,0.805094130675526,0.7634183229924617,0.7627586206896552,0.992818671454219,0.5028901734104047,553,174,172,4,0,334,1.0,0.8028792912513842,725,True,False,False,False
final_all_training,0.08009100034534265,0.8062015503875969,0.7650273224043715,0.7638121546961326,0.992818671454219,0.5057803468208093,553,175,171,4,0,334,1.0,0.8017718715393134,724,True,False,False,False
final_all_training,0.08252859279277376,0.8073089700996677,0.7666320104562737,0.7648686030428768,0.992818671454219,0.5086705202312138,553,176,170,4,0,334,1.0,0.8006644518272426,723,True,False,False,False
final_all_training,0.0836168527969436,0.8084163898117387,0.7682324159202888,0.7659279778393352,0.992818671454219,0.5115606936416185,553,177,169,4,0,334,1.0,0.7995570321151716,722,True,False,False,False
final_all_training,0.08442454927421837,0.8095238095238095,0.7698285673637786,0.7669902912621359,0.992818671454219,0.5144508670520231,553,178,168,4,0,334,1.0,0.7984496124031008,721,True,False,False,False
final_all_training,0.08479743816446794,0.8106312292358804,0.7714204931513338,0.7680555555555556,0.992818671454219,0.5173410404624278,553,179,167,4,0,334,1.0,0.7973421926910299,720,True,False,False,False
final_all_training,0.08672692687490724,0.8117386489479512,0.773008221446738,0.7691237830319889,0.992818671454219,0.5202312138728323,553,180,166,4,0,334,1.0,0.7962347729789591,719,True,False,False,False
final_all_training,0.08867530082217615,0.8128460686600222,0.7745917802149108,0.7701949860724234,0.992818671454219,0.523121387283237,553,181,165,4,0,334,1.0,0.7951273532668881,718,True,False,False,False
final_all_training,0.09034116777118568,0.8117386489479512,0.7735065686193505,0.7698744769874477,0.9910233393177738,0.523121387283237,552,181,165,5,1,334,0.9970059880239521,0.7940199335548173,717,True,False,False,False
final_all_training,0.09056027793020202,0.8128460686600222,0.7750847814841071,0.770949720670391,0.9910233393177738,0.5260115606936416,552,182,164,5,1,334,0.9970059880239521,0.7929125138427464,716,True,False,False,False
final_all_training,0.09223323085467545,0.813953488372093,0.7766588933644265,0.772027972027972,0.9910233393177738,0.5289017341040463,552,183,163,5,1,334,0.9970059880239521,0.7918050941306756,715,True,False,False,False
final_all_training,0.09565871159209834,0.8128460686600222,0.7755729905806745,0.7717086834733894,0.9892280071813285,0.5289017341040463,551,183,163,6,1,334,0.9970059880239521,0.7906976744186046,714,True,False,False,False
final_all_training,0.09573561988998912,0.8117386489479512,0.7744887765894934,0.7713884992987378,0.9874326750448833,0.5289017341040463,550,183,163,7,1,334,0.9970059880239521,0.7895902547065338,713,True,False,False,False
final_all_training,0.09598840873472422,0.8128460686600222,0.7760564558377467,0.7724719101123596,0.9874326750448833,0.5317919075144508,550,184,162,7,1,334,0.9970059880239521,0.7884828349944629,712,True,False,False,False
final_all_training,0.10381558480028755,0.813953488372093,0.7776201142213831,0.7735583684950773,0.9874326750448833,0.5346820809248555,550,185,161,7,1,334,0.9970059880239521,0.7873754152823921,711,True,False,False,False
final_all_training,0.1084188169169889,0.8150609080841639,0.7791797783905124,0.7746478873239436,0.9874326750448833,0.5375722543352601,550,186,160,7,1,334,0.9970059880239521,0.7862679955703211,710,True,False,False,False
final_all_training,0.11141301910815381,0.8161683277962348,0.7807354748113042,0.7757404795486601,0.9874326750448833,0.5404624277456648,550,187,159,7,1,334,0.9970059880239521,0.7851605758582503,709,True,False,False,False
final_all_training,0.1138074662257136,0.8172757475083057,0.7822872297677409,0.7768361581920904,0.9874326750448833,0.5433526011560693,550,188,158,7,1,334,0.9970059880239521,0.7840531561461794,708,True,False,False,False
final_all_training,0.11414282143019049,0.8183831672203765,0.7838350693633518,0.7779349363507779,0.9874326750448833,0.546242774566474,550,189,157,7,1,334,0.9970059880239521,0.7829457364341085,707,True,False,False,False
final_all_training,0.11546788751012477,0.8194905869324474,0.7853790195229284,0.7790368271954674,0.9874326750448833,0.5491329479768786,550,190,156,7,1,334,0.9970059880239521,0.7818383167220376,706,True,False,False,False
final_all_training,0.12379777629018394,0.8205980066445183,0.7869191059942202,0.7801418439716312,0.9874326750448833,0.5520231213872833,550,191,155,7,1,334,0.9970059880239521,0.7807308970099668,705,True,False,False,False
final_all_training,0.12418752312209473,0.8217054263565892,0.7884553543496133,0.78125,0.9874326750448833,0.5549132947976878,550,192,154,7,1,334,0.9970059880239521,0.7796234772978959,704,True,False,False,False
final_all_training,0.1262200255088804,0.82281284606866,0.7899877899877901,0.7823613086770982,0.9874326750448833,0.5578034682080925,550,193,153,7,1,334,0.9970059880239521,0.778516057585825,703,True,False,False,False
final_all_training,0.12638869579938886,0.8217054263565892,0.7888940033949349,0.782051282051282,0.9856373429084381,0.5578034682080925,549,193,153,8,1,334,0.9970059880239521,0.7774086378737541,702,True,False,False,False
final_all_training,0.127912215699913,0.82281284606866,0.7904215937706707,0.7831669044222539,0.9856373429084381,0.5606936416184971,549,194,152,8,1,334,0.9970059880239521,0.7763012181616833,701,True,False,False,False
final_all_training,0.12958435772442106,0.8239202657807309,0.7919454334415796,0.7842857142857143,0.9856373429084381,0.5635838150289018,549,195,151,8,1,334,0.9970059880239521,0.7751937984496124,700,True,False,False,False
final_all_training,0.13149202635826793,0.8250276854928018,0.7934655471916618,0.7854077253218884,0.9856373429084381,0.5664739884393064,549,196,150,8,1,334,0.9970059880239521,0.7740863787375415,699,True,False,False,False
final_all_training,0.1333438663636682,0.8261351052048727,0.7949819596387588,0.7865329512893983,0.9856373429084381,0.569364161849711,549,197,149,8,1,334,0.9970059880239521,0.7729789590254706,698,True,False,False,False
final_all_training,0.13833511652321773,0.8272425249169435,0.796494695236114,0.787661406025825,0.9856373429084381,0.5722543352601156,549,198,148,8,1,334,0.9970059880239521,0.7718715393133998,697,True,False,False,False
final_all_training,0.14081495260715035,0.8283499446290143,0.7980037782739148,0.7887931034482759,0.9856373429084381,0.5751445086705202,549,199,147,8,1,334,0.9970059880239521,0.770764119601329,696,True,False,False,False
final_all_training,0.14154292137765243,0.8272425249169435,0.7969054566844673,0.7884892086330936,0.9838420107719928,0.5751445086705202,548,199,147,9,1,334,0.9970059880239521,0.769656699889258,695,True,False,False,False
final_all_training,0.14243062813306753,0.8283499446290143,0.798409920712079,0.7896253602305475,0.9838420107719928,0.5780346820809249,548,200,146,9,1,334,0.9970059880239521,0.7685492801771872,694,True,False,False,False
final_all_training,0.14435466370259006,0.8294573643410853,0.7999107913669065,0.7907647907647908,0.9838420107719928,0.5809248554913294,548,201,145,9,1,334,0.9970059880239521,0.7674418604651163,693,True,False,False,False
final_all_training,0.14514820341395185,0.8305647840531561,0.8014080923625795,0.791907514450867,0.9838420107719928,0.5838150289017341,548,202,144,9,1,334,0.9970059880239521,0.7663344407530454,692,True,False,False,False
final_all_training,0.14633776278238883,0.831672203765227,0.802901847256686,0.7930535455861071,0.9838420107719928,0.5867052023121387,548,203,143,9,1,334,0.9970059880239521,0.7652270210409745,691,True,False,False,False
final_all_training,0.14645579943777717,0.8305647840531561,0.801801246067485,0.7927536231884058,0.9820466786355476,0.5867052023121387,547,203,143,10,1,334,0.9970059880239521,0.7641196013289037,690,True,False,False,False
final_all_training,0.1523400314631328,0.831672203765227,0.8032905296950241,0.7939042089985486,0.9820466786355476,0.5895953757225434,547,204,142,10,1,334,0.9970059880239521,0.7630121816168328,689,True,False,False,False
final_all_training,0.15308970256652943,0.832779623477298,0.804776324549535,0.7950581395348837,0.9820466786355476,0.5924855491329479,547,205,141,10,1,334,0.9970059880239521,0.7619047619047619,688,True,False,False,False
final_all_training,0.15309679864530484,0.8338870431893688,0.8062586536371021,0.7962154294032023,0.9820466786355476,0.5953757225433526,547,206,140,10,1,334,0.9970059880239521,0.760797342192691,687,True,False,False,False
final_all_training,0.15975355593377288,0.8349944629014396,0.8077375398144351,0.7973760932944607,0.9820466786355476,0.5982658959537572,547,207,139,10,1,334,0.9970059880239521,0.7596899224806202,686,True,False,False,False
final_all_training,0.16136750123143714,0.8361018826135105,0.8092130057902491,0.7985401459854015,0.9820466786355476,0.6011560693641619,547,208,138,10,1,334,0.9970059880239521,0.7585825027685493,685,True,False,False,False
